name,addresse,cat1,cat2,review_num,score_min,score,review,reviews_date,reviews_id,pyko_review,kopynlp_tokenize
장다리,서울 강남구 압구정로46길 5-14 1층 (우)06018,"곱창,막창","['한우특양구이 (180g)\n23,000', '대창.막창 (180g)\n20,000', '원조소곱창 (180g)\n21,000', '곱창전골 (소)\n20,000', '한우숙주차돌구이 (150g)\n25,000']",154,4.4,1.0,서비스 최악,2020.05.26.,안도윤,서비스 최악,"[('서비스', 'Noun'), ('최악', 'Noun')]"
장다리,서울 강남구 압구정로46길 5-14 1층 (우)06018,"곱창,막창","['한우특양구이 (180g)\n23,000', '대창.막창 (180g)\n20,000', '원조소곱창 (180g)\n21,000', '곱창전골 (소)\n20,000', '한우숙주차돌구이 (150g)\n25,000']",154,4.4,4.0,곱창전골 진짜 맛있고 소주 마시기 너무 좋은 분위기입니다. 가격이 조금 비싸긴 하지만 직원분들이 잘챙겨주시고 맛도 괜찮아서 가성비 좋게 먹었어요:),2020.05.15.,박지원,곱창 전골 진짜 맛있고 소주 마시기 너무 좋은 분위기입니다. 가격이 조금 비싸긴 하지만 직원 분들이 잘 챙겨주시고 맛도 괜찮아서 가성비 좋게 먹었어요 :),"[('곱창', 'Noun'), ('전골', 'Noun'), ('진짜', 'Noun'), ('맛있고', 'Adjective'), ('소주', 'Noun'), ('마시기', 'Noun'), ('너무', 'Adverb'), ('좋은', 'Adjective'), ('분위기', 'Noun'), ('입니다', 'Adjective'), ('가격', 'Noun'), ('조금', 'Noun'), ('비싸긴', 'Adjective'), ('하지만', 'Conjunction'), ('직원', 'Noun'), ('분', 'Noun'), ('들', 'Suffix'), ('잘', 'Verb'), ('챙겨주시고', 'Verb'), ('맛', 'Noun'), ('괜찮아서', 'Adjective'), ('가성', 'Noun'), ('비', 'Noun'), ('좋게', 'Adjective'), ('먹었어요', 'Verb')]"
장다리,서울 강남구 압구정로46길 5-14 1층 (우)06018,"곱창,막창","['한우특양구이 (180g)\n23,000', '대창.막창 (180g)\n20,000', '원조소곱창 (180g)\n21,000', '곱창전골 (소)\n20,000', '한우숙주차돌구이 (150g)\n25,000']",154,4.4,5.0,서비스가 좋았어요ㅎㅎ 맘에듬,2020.05.11.,이동현,서비스가 좋았어요 ㅎㅎ 맘에 듬,"[('서비스', 'Noun'), ('좋았어요', 'Adjective'), ('맘', 'Noun'), ('듬', 'Noun')]"
장다리,서울 강남구 압구정로46길 5-14 1층 (우)06018,"곱창,막창","['한우특양구이 (180g)\n23,000', '대창.막창 (180g)\n20,000', '원조소곱창 (180g)\n21,000', '곱창전골 (소)\n20,000', '한우숙주차돌구이 (150g)\n25,000']",154,4.4,1.0,직원교육좀 시키셔야겠어요 불친절 끝판왕라 먹다가 체할뻔 했네요 모래를 씹는지 곱창을 씹는지 아주그냥 가시방석에 앉아있다 나왔네요 ^^  오래 못가시겠어요 ㅎ ,2019.04.05.,다크나이트,직원 교육 좀 시키셔야겠어요 불친절 끝판왕라 먹다가 체할 뻔 했네요 모래를 씹는지 곱창을 씹는지 아주 그냥 가시 방석에 앉아 있다 나왔네요 오래 못 가시겠어요 ㅎ,"[('직원', 'Noun'), ('교육', 'Noun'), ('좀', 'Noun'), ('시키셔야겠어요', 'Verb'), ('불친절', 'Noun'), ('끝판', 'Noun'), ('왕', 'Suffix'), ('먹다가', 'Verb'), ('체', 'Noun'), ('할', 'Verb'), ('뻔', 'Noun'), ('했네요', 'Verb'), ('모래', 'Noun'), ('씹는지', 'Verb'), ('곱창', 'Noun'), ('씹는지', 'Verb'), ('아주', 'Noun'), ('그냥', 'Noun'), ('가시', 'Noun'), ('방석', 'Noun'), ('앉아', 'Verb'), ('있다', 'Adjective'), ('나왔네요', 'Verb'), ('오래', 'Adverb'), ('못', 'Noun'), ('가시겠어요', 'Verb')]"
장다리,서울 강남구 압구정로46길 5-14 1층 (우)06018,"곱창,막창","['한우특양구이 (180g)\n23,000', '대창.막창 (180g)\n20,000', '원조소곱창 (180g)\n21,000', '곱창전골 (소)\n20,000', '한우숙주차돌구이 (150g)\n25,000']",154,4.4,3.0,도산공원-압구정로데오 블록 한복판에 있는 곱창집. 큰 기대 안하고 갔는데 맛있다. 다만 서버들 수가 좀 부족하고 미숙한 듯 보이는 것이 단점.,2019.02.16.,박진현,도산공원-압구정 로데오 블록 한복판에 있는 곱창집. 큰 기 대 안하고 갔는데 맛있다. 다만 서버들 수가 좀 부족하고 미숙한 듯 보이는 것이 단점.,"[('도산', 'Noun'), ('공원', 'Noun'), ('압구정', 'Noun'), ('로데오', 'Noun'), ('블록', 'Noun'), ('한', 'Determiner'), ('복판', 'Noun'), ('있는', 'Adjective'), ('곱창', 'Noun'), ('집', 'Noun'), ('큰', 'Verb'), ('기', 'Noun'), ('대', 'Verb'), ('안', 'Noun'), ('갔는데', 'Verb'), ('맛있다', 'Adjective'), ('다만', 'Noun'), ('서버', 'Noun'), ('들', 'Suffix'), ('수가', 'Noun'), ('좀', 'Noun'), ('부족하고', 'Adjective'), ('미숙', 'Noun'), ('듯', 'Noun'), ('보이는', 'Verb'), ('것', 'Noun'), ('단점', 'Noun')]"
장다리곱창,서울 강남구 압구정로46길 5-14 지상1층,,,964,,,"오랜만에 갔더니 자리가 바꼈더라구요~
하지만 맛은 여전히 존맛 ㅠㅠ
부추무침, 파김치부터 간,천엽까지 다맛있어요..
특히 부추무침을 리필하면 바로 무쳐서 주시는게 넘 좋았고 곱창이랑도 조화가 짱이었어요👍",,,"오랜만에 갔더니 자리가 바꼈더라구요~ 하지만 맛은 여전히 존 맛 ㅠㅠ 부추 무침, 파김치부터 간, 천엽까지 다 맛있어요.. 특히 부추 무침을 리필하면 바로 무쳐서 주시는 게 넘 좋았고 곱창이랑도 조화가 짱이었어요👍","[('오랜', 'Modifier'), ('만', 'Noun'), ('갔더니', 'Verb'), ('자리', 'Noun'), ('바', 'Noun'), ('꼈더라구요', 'Verb'), ('하지만', 'Conjunction'), ('맛', 'Noun'), ('여전히', 'Adjective'), ('존', 'Noun'), ('맛', 'Noun'), ('부추', 'Noun'), ('무침', 'Verb'), ('파김치', 'Noun'), ('간', 'Noun'), ('천엽', 'Noun'), ('다', 'Adverb'), ('맛있어요', 'Adjective'), ('특히', 'Adverb'), ('부추', 'Noun'), ('무침을', 'Verb'), ('리', 'Noun'), ('필하면', 'Verb'), ('바로', 'Noun'), ('무쳐서', 'Verb'), ('주시', 'Noun'), ('게', 'Noun'), ('넘', 'Verb'), ('좋았고', 'Adjective'), ('곱창', 'Noun'), ('도', 'Noun'), ('조화', 'Noun'), ('짱', 'VerbPrefix'), ('이었어요', 'Verb')]"
장다리곱창,서울 강남구 압구정로46길 5-14 지상1층,,,964,,,테라스 자리고 있고 개방감 때문에 ㅎㅎㅎ야외같은 느낌에 술마실 분위기도 나요! 곱창 대창 먹었는데 너무 맛있었어요! 직원분이 언제 먹으라고 잘알려주겨서 더 맛있게 먹었어요,,,테라스 자리고 있고 개방감 때문에 ㅎㅎㅎ 야외 같은 느낌에 술 마실 분위기도 나요! 곱창 대창 먹었는데 너무 맛있었어요! 직원분이 언제 먹으라고 잘 알려주겨서 더 맛있게 먹었어요,"[('테라스', 'Noun'), ('자리', 'Noun'), ('있고', 'Adjective'), ('개방', 'Noun'), ('감', 'Noun'), ('때문', 'Noun'), ('야외', 'Noun'), ('같은', 'Adjective'), ('느낌', 'Noun'), ('술', 'Noun'), ('마실', 'Verb'), ('분위기', 'Noun'), ('나요', 'Eomi'), ('곱창', 'Noun'), ('대창', 'Noun'), ('먹었는데', 'Verb'), ('너무', 'Adverb'), ('맛있었어요', 'Adjective'), ('직원', 'Noun'), ('분', 'Suffix'), ('언제', 'Noun'), ('먹으라고', 'Verb'), ('잘', 'Verb'), ('알려주', 'Verb'), ('겨', 'Noun'), ('더', 'Noun'), ('맛있게', 'Adjective'), ('먹었어요', 'Verb')]"
장다리곱창,서울 강남구 압구정로46길 5-14 지상1층,,,964,,,"2인 방문해서 3인분 주문. (왜냐면 아무리 2인이 방문해도 추가하려면 2인분씩 추가 가능하기 때문)

주변에 맛있고 친절한 곱창집 많기 때문에 굳이 여기를 또 방문하진 않을 듯.",,,2인 방문해서 3인분 주문. (왜냐면 아무리 2인이 방문해도 추가하려면 2인분씩 추가 가능하기 때문) 주변에 맛있고 친절한 곱창집 많기 때문에 굳이 여기를 또 방문하진 않을 듯.,"[('2', 'Number'), ('인', 'Noun'), ('방문', 'Noun'), ('해서', 'Verb'), ('3', 'Number'), ('인분', 'Noun'), ('주문', 'Noun'), ('왜냐면', 'Noun'), ('아무리', 'Adverb'), ('2', 'Number'), ('인', 'Noun'), ('방문', 'Noun'), ('해도', 'Verb'), ('추가', 'Noun'), ('하려면', 'Verb'), ('2', 'Number'), ('인분', 'Noun'), ('씩', 'Suffix'), ('추가', 'Noun'), ('가능하기', 'Adjective'), ('때문', 'Noun'), ('주변', 'Noun'), ('맛있고', 'Adjective'), ('친절한', 'Adjective'), ('곱창', 'Noun'), ('집', 'Noun'), ('많기', 'Adjective'), ('때문', 'Noun'), ('굳이', 'Noun'), ('여기', 'Noun'), ('또', 'Noun'), ('방문', 'Noun'), ('하진', 'Verb'), ('않을', 'Verb'), ('듯', 'Noun')]"
장다리곱창,서울 강남구 압구정로46길 5-14 지상1층,,,964,,,신선하고 맛있게 먹었던 이곳 장다리곱창.. 정말 맛있게 먹었습니다 ㅎㅎㅎ,,,신선하고 맛있게 먹었던 이곳 장다리 곱창.. 정말 맛있게 먹었습니다 ㅎㅎㅎ,"[('신선하고', 'Adjective'), ('맛있게', 'Adjective'), ('먹었던', 'Verb'), ('이', 'Determiner'), ('곳', 'Noun'), ('장다리', 'Noun'), ('곱창', 'Noun'), ('정말', 'Noun'), ('맛있게', 'Adjective'), ('먹었습니다', 'Verb')]"
장다리곱창,서울 강남구 압구정로46길 5-14 지상1층,,,964,,,"국내산 소곱창이라 그런지 입에 착 감기네요 ㅎㅎ
오동통한 대창은 특제소스에 찍어먹으니
소주를 부르는 맛이었어요!
기대한 것만큼 넘 맛있게 잘 먹고 갑니다:)",,,국내산 소곱창이라 그런지 입에 착 감기네요 ㅎㅎ 오동통한 대창은 특제소스에 찍어 먹으니 소주를 부르는 맛이었어요! 기대한 것만큼 넘 맛있게 잘 먹고 갑니다 :),"[('국내', 'Noun'), ('산', 'Noun'), ('소', 'Modifier'), ('곱창', 'Noun'), ('그런지', 'Adjective'), ('입', 'Noun'), ('착', 'Noun'), ('감기네요', 'Verb'), ('오동통한', 'Adjective'), ('대창', 'Noun'), ('특', 'Noun'), ('제', 'Modifier'), ('소스', 'Noun'), ('찍어', 'Verb'), ('먹으니', 'Verb'), ('소주', 'Noun'), ('부르는', 'Verb'), ('맛', 'Noun'), ('이었어요', 'Verb'), ('기대한', 'Adjective'), ('것', 'Noun'), ('넘', 'Verb'), ('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹고', 'Verb'), ('갑니다', 'Verb')]"
장다리곱창,서울 강남구 압구정로46길 5-14 지상1층,,,964,,,직원분도 친절하시고 곱창이랑 볶음밥 너무 맛있었어요!!!ㅎㅎㅎ다음엔 꼭 테라스자리에 앉아야겠어요 분위기짱짱,,,직원 분도 친절하시고 곱창이랑 볶음밥 너무 맛있었어요!!!ㅎㅎㅎ 다음엔 꼭 테라스 자리에 앉아야겠어요 분위기 짱짱,"[('직원', 'Noun'), ('분도', 'Noun'), ('친절하시고', 'Adjective'), ('곱창', 'Noun'), ('볶음밥', 'Noun'), ('너무', 'Adverb'), ('맛있었어요', 'Adjective'), ('다음', 'Noun'), ('꼭', 'Noun'), ('테라스', 'Noun'), ('자리', 'Noun'), ('앉아야겠어요', 'Verb'), ('분위기', 'Noun'), ('짱짱', 'Noun')]"
장다리곱창,서울 강남구 압구정로46길 5-14 지상1층,,,964,,,곱창 입에서 살살 녹고 양도 푸짐해요. 곱창 다먹고 마무리로 날치알깍두기볶음밥도 꼭 드셔보세요.,,,곱창 입에서 살살 녹고 양도 푸짐해요. 곱창 다 먹고 마무리로 날치알 깍두기 볶음밥도 꼭 드셔보세요.,"[('곱창', 'Noun'), ('입', 'Noun'), ('살살', 'Noun'), ('녹고', 'Verb'), ('양도', 'Noun'), ('푸', 'Verb'), ('짐해', 'Noun'), ('곱창', 'Noun'), ('다', 'Adverb'), ('먹고', 'Verb'), ('마무리', 'Noun'), ('날치', 'Noun'), ('알', 'Noun'), ('깍두기', 'Noun'), ('볶음밥', 'Noun'), ('꼭', 'Noun'), ('드셔', 'Verb'), ('보세요', 'Verb')]"
장다리곱창,서울 강남구 압구정로46길 5-14 지상1층,,,964,,,곱창이신선하고 맛있어요. 특히 부추 양념이 맛있어서 곱창하고 같이 먹으니 마냥 먹겠더라구요,,,곱창이 신선하고 맛있어요. 특히 부추 양념이 맛있어서 곱창하고 같이 먹으니 마냥 먹겠더라구요,"[('곱창', 'Noun'), ('신선하고', 'Adjective'), ('맛있어요', 'Adjective'), ('특히', 'Adverb'), ('부추', 'Noun'), ('양념', 'Noun'), ('맛있어서', 'Adjective'), ('곱창', 'Noun'), ('같이', 'Adverb'), ('먹으니', 'Verb'), ('마냥', 'Noun'), ('먹겠더라구요', 'Verb')]"
장다리곱창,서울 강남구 압구정로46길 5-14 지상1층,,,964,,,"약수 장다리 단골인데, 이제 압구정으러 갈거 같아여 ㅋㅋ 더 쾌적하고 곱창맛 똑같이 맛있고 부추무침같은건 오히려 더 맛있는거 같아여
아 근데, 볶음밥은 약수가 더 맛있는듯
좋아요",,,"약수 장다리 단골인데, 이 제 압구정으러 갈 거 같아 여 ㅋㅋ 더 쾌적하고 곱창 맛 똑같이 맛있고 부추 무침 같은 건 오히려 더 맛있는 거 같아 여 아 근데, 볶음밥은 약수가 더 맛있는 듯 좋아요","[('약수', 'Noun'), ('장다리', 'Noun'), ('단골', 'Noun'), ('이', 'Noun'), ('제', 'Noun'), ('압구정', 'Noun'), ('으러', 'Noun'), ('갈', 'Verb'), ('거', 'Noun'), ('같아', 'Adjective'), ('여', 'Noun'), ('더', 'Noun'), ('쾌적하고', 'Adjective'), ('곱창', 'Noun'), ('맛', 'Noun'), ('똑같이', 'Adverb'), ('맛있고', 'Adjective'), ('부추', 'Noun'), ('무침', 'Verb'), ('같은', 'Adjective'), ('건', 'Noun'), ('오히려', 'Noun'), ('더', 'Noun'), ('맛있는', 'Adjective'), ('거', 'Noun'), ('같아', 'Adjective'), ('여', 'Noun'), ('아', 'Exclamation'), ('근데', 'Adverb'), ('볶음밥', 'Noun'), ('약수', 'Noun'), ('더', 'Noun'), ('맛있는', 'Adjective'), ('듯', 'Noun'), ('좋아요', 'Adjective')]"
장다리곱창,서울 강남구 압구정로46길 5-14 지상1층,,,964,,,"초벌해주셔서 좋았고 
기름에 튀기듯이 익혀져서 더 맛있었어요.
추천해주신 방법대로 부추 간장에 적셔서 먹으니까 더 맛있었고 고추가 맵지 않으면서 계속 올려먹고 집어먹기 좋았어요.
볶음밥 주문하니까 요청 안해도 된장찌개 새로 끓여주시는 센스! 
볶음밥도 흑현미밥인데 밥 자체가 맛있어서 더 맛있었어요. 소곱창 추천!",,,초벌해주셔서 좋았고 기름에 튀기듯이 익혀져서 더 맛있었어요. 추천해주신 방법대로 부추 간장에 적셔서 먹으니까 더 맛있었고 고 추가 맵지 않으면서 계속 올려 먹고 집어 먹기 좋았어요. 볶음밥 주문하니까 요청 안 해도 된장찌개 새로 끓여주시는 센스! 볶음밥도 흑현미밥인데 밥 자체가 맛있어서 더 맛있었어요. 소곱창 추천!,"[('초벌', 'Noun'), ('해주셔서', 'Verb'), ('좋았고', 'Adjective'), ('기름', 'Noun'), ('튀기듯이', 'Verb'), ('익혀져서', 'Verb'), ('더', 'Noun'), ('맛있었어요', 'Adjective'), ('추천', 'Noun'), ('해주신', 'Verb'), ('방법', 'Noun'), ('부추', 'Noun'), ('간장', 'Noun'), ('적셔서', 'Verb'), ('먹으니까', 'Verb'), ('더', 'Noun'), ('맛있었고', 'Adjective'), ('고', 'Noun'), ('추가', 'Noun'), ('맵', 'Noun'), ('않으면서', 'Verb'), ('계속', 'Noun'), ('올려', 'Verb'), ('먹고', 'Verb'), ('집어', 'Verb'), ('먹기', 'Noun'), ('좋았어요', 'Adjective'), ('볶음밥', 'Noun'), ('주문', 'Noun'), ('하니까', 'Verb'), ('요청', 'Noun'), ('안', 'Noun'), ('해도', 'Noun'), ('된장찌개', 'Noun'), ('새로', 'Adjective'), ('끓여주시는', 'Verb'), ('센스', 'Noun'), ('볶음밥', 'Noun'), ('흑', 'Adverb'), ('현미', 'Noun'), ('밥', 'Noun'), ('밥', 'Noun'), ('자체', 'Noun'), ('맛있어서', 'Adjective'), ('더', 'Noun'), ('맛있었어요', 'Adjective'), ('소', 'Modifier'), ('곱창', 'Noun'), ('추천', 'Noun')]"
장다리곱창,서울 강남구 압구정로46길 5-14 지상1층,,,964,,,"압구정로데오에서 진짜 맛있는 곱창집인것같아요~ 회식하려고 왔는데 너무맛있어서 깝놀.. 배에 기름칠좀 하고싶었는데 곱이 꽉창 곱창이랑 대창먹으면서 기름칠 제대로하고갑니다
간단히 회식하고 2차가려고했는데 너무맛있어서 밥까지 볶아먹는바람에 너무 많이먹어 2차를 못갔어요 
인생 찐맛집이에요
 재방문의사 1000프로있어요",,,압구정 로데오에서 진짜 맛있는 곱창집인 것 같아요~ 회식하려고 왔는데 너무 맛있어서 깝놀.. 배에 기름칠 좀 하고 싶었는데 곱이 꽉 창 곱창이랑 대창 먹으면서 기름칠 제대로 하고 갑니다 간단히 회식하고 2차 가려고 했는데 너무 맛있어서 밥까지 볶아먹는 바람에 너무 많이 먹어 2차를 못 갔어요 인생 찐 맛집이에 요 재방문 의사 1000 프로 있어요,"[('압구정', 'Noun'), ('로데오', 'Noun'), ('진짜', 'Noun'), ('맛있는', 'Adjective'), ('곱창', 'Noun'), ('집', 'Noun'), ('것', 'Noun'), ('같아요', 'Adjective'), ('회식', 'Noun'), ('하려고', 'Verb'), ('왔는데', 'Verb'), ('너무', 'Adverb'), ('맛있어서', 'Adjective'), ('깝놀', 'Noun'), ('배', 'Noun'), ('기름', 'Noun'), ('칠', 'Noun'), ('좀', 'Noun'), ('하고', 'Verb'), ('싶었는데', 'Verb'), ('곱', 'Noun'), ('꽉', 'Noun'), ('창', 'Noun'), ('곱창', 'Noun'), ('대창', 'Noun'), ('먹으면서', 'Verb'), ('기름', 'Noun'), ('칠', 'Noun'), ('제대로', 'Noun'), ('하고', 'Verb'), ('갑니다', 'Verb'), ('간단히', 'Adjective'), ('회식', 'Noun'), ('2', 'Number'), ('차', 'Noun'), ('가려고', 'Verb'), ('했는데', 'Verb'), ('너무', 'Adverb'), ('맛있어서', 'Adjective'), ('밥', 'Noun'), ('볶아', 'Verb'), ('먹는', 'Verb'), ('바람', 'Noun'), ('너무', 'Adverb'), ('많이', 'Adverb'), ('먹어', 'Verb'), ('2', 'Number'), ('차', 'Noun'), ('못', 'Noun'), ('갔어요', 'Verb'), ('인생', 'Noun'), ('찐', 'Verb'), ('맛집', 'Noun'), ('이', 'Suffix'), ('요', 'Noun'), ('재', 'Noun'), ('방문', 'Noun'), ('의사', 'Noun'), ('1000', 'Number'), ('프로', 'Noun'), ('있어요', 'Adjective')]"
장다리곱창,서울 강남구 압구정로46길 5-14 지상1층,,,964,,,"주차가 가능해서 너무 좋아요!
곱창도 신선하고~ 
반찬도 맛있어요!
친절하셔서 기분좋은 식사 했네요^^",,,주차가 가능해서 너무 좋아요! 곱창도 신선하고~ 반찬도 맛있어요! 친절하셔서 기 분 좋은 식사 했네요,"[('주차', 'Noun'), ('가능해서', 'Adjective'), ('너무', 'Adverb'), ('좋아요', 'Adjective'), ('곱창', 'Noun'), ('신선하고', 'Adjective'), ('반찬', 'Noun'), ('맛있어요', 'Adjective'), ('친절하셔서', 'Adjective'), ('기', 'Noun'), ('분', 'Noun'), ('좋은', 'Adjective'), ('식사', 'Noun'), ('했네요', 'Verb')]"
장다리곱창,서울 강남구 압구정로46길 5-14 지상1층,,,964,,,지난번에 6인예약을 할때는 자리를 따로 비워놓으셨는게 이번에는 2인이라 그런지 자리를 따로 만들어놓지는 않으셨더라고요.,,,지난번에 6인 예약을 할 때는 자리를 따로 비워놓으셨는 게 이번에는 2인이라 그런지 자리를 따로 만들어 놓지는 않으셨더라고요.,"[('지난번', 'Noun'), ('6', 'Number'), ('인', 'Noun'), ('예약', 'Noun'), ('할', 'Verb'), ('때', 'Noun'), ('자리', 'Noun'), ('따로', 'Adverb'), ('비워놓으셨는', 'Verb'), ('게', 'Noun'), ('이번', 'Noun'), ('2', 'Number'), ('인', 'Noun'), ('그런지', 'Adjective'), ('자리', 'Noun'), ('따로', 'Adverb'), ('만들어', 'Verb'), ('놓지는', 'Verb'), ('않으셨더라고요', 'Verb')]"
장다리곱창,서울 강남구 압구정로46길 5-14 지상1층,,,964,,,"맛있어요 굿 ! 다만 조금 비싸서,, 놀램 ㅠ 하지만 맛은 굿 !!",,,"맛있어요 굿 ! 다만 조금 비싸서, , 놀램 ㅠ 하지만 맛은 굿 !!","[('맛있어요', 'Adjective'), ('굿', 'Noun'), ('다만', 'Noun'), ('조금', 'Noun'), ('비싸서', 'Adjective'), ('놀램', 'Adjective'), ('하지만', 'Conjunction'), ('맛', 'Noun'), ('굿', 'Noun')]"
장다리곱창,서울 강남구 압구정로46길 5-14 지상1층,,,964,,,"언제 가도 맛있는!! 원체 유명한 장다리 곱창집!!
곱창은 사랑이지유~ 특히 장다리 곱창은 믿고 가는 단골집!!
고소하고 쫄깃하고~ 잘먹었습나다.
또 방문할께요*^^*",,,언제 가도 맛있는 !! 원체 유명한 장다리 곱창집 !! 곱창은 사랑이 지유~ 특히 장다리 곱창은 믿고 가는 단골집!! 고소하고 쫄깃하고~ 잘 먹었습 나다. 또 방문 할께 요* *,"[('언제', 'Noun'), ('가도', 'Noun'), ('맛있는', 'Adjective'), ('원체', 'Adverb'), ('유명한', 'Adjective'), ('장다리', 'Noun'), ('곱창', 'Noun'), ('집', 'Noun'), ('곱창', 'Noun'), ('사랑', 'Noun'), ('지유', 'Noun'), ('특히', 'Adverb'), ('장다리', 'Noun'), ('곱창', 'Noun'), ('믿고', 'Verb'), ('가는', 'Verb'), ('단골', 'Noun'), ('집', 'Noun'), ('고소하고', 'Adjective'), ('쫄깃', 'Noun'), ('잘', 'Verb'), ('먹었', 'Verb'), ('습', 'Noun'), ('나다', 'Verb'), ('또', 'Noun'), ('방문', 'Noun'), ('할께', 'Verb'), ('요', 'Noun')]"
장다리곱창,서울 강남구 압구정로46길 5-14 지상1층,,,964,,,주변에 곱창 먹을데가 없어서 후기 좋길래 검색해서 찾아왔는데 곱창 너무 맛있어용!!ㅠㅠ 직원분들도 친절하시구 여기 단골로 자주오게 될거같네요 ㅎㅎ 맛있게 먹고갑니당!,,,주변에 곱창 먹을 데가 없어서 후기 좋길래 검색해서 찾아왔는데 곱창 너무 맛있어용!!ㅠㅠ 직원 분들도 친절하시 구 여기 단골로 자주 오게 될 거 같네요 ㅎㅎ 맛있게 먹고 갑니 당!,"[('주변', 'Noun'), ('곱창', 'Noun'), ('먹을', 'Verb'), ('데', 'Noun'), ('없어서', 'Adjective'), ('후기', 'Noun'), ('좋길래', 'Adjective'), ('검색', 'Noun'), ('해서', 'Verb'), ('찾아왔는데', 'Verb'), ('곱창', 'Noun'), ('너무', 'Adverb'), ('맛있어용', 'Adjective'), ('직원', 'Noun'), ('분', 'Noun'), ('들', 'Suffix'), ('친절하시', 'Adjective'), ('구', 'Noun'), ('여기', 'Noun'), ('단골', 'Noun'), ('자주', 'Noun'), ('오게', 'Verb'), ('될', 'Verb'), ('거', 'Noun'), ('같네요', 'Adjective'), ('맛있게', 'Adjective'), ('먹고', 'Verb'), ('갑', 'Noun'), ('당', 'Noun')]"
장다리곱창,서울 강남구 압구정로46길 5-14 지상1층,,,964,,,진짜 너무 맛있오요 .... 맛집이라 항상 사람이 많아서 못가봤었는데 낮시간에 가니까 괜찮더라구요 !! ㅎㅎ 곱창이 너무 먹고싶어서 모듬으로 먹었는데 재료도 신선하고 곱도 꽉 차있고 .... 곱창전골도 존맛일 각 😭 조만간 곱창전골 먹으러 또 가려구요 .,,,진짜 너무 맛있오요 .... 맛집이라 항상 사람이 많아서 못 가봤었는데 낮 시간에 가니까 괜찮더라구 요 !! ㅎㅎ 곱창이 너무 먹고 싶어서 모듬으로 먹었는데 재료도 신선하고 곱도 꽉 차 있고 .... 곱창 전골도 존 맛일 각 😭 조만간 곱창 전골 먹으러 또 가려 구요 .,"[('진짜', 'Noun'), ('너무', 'Adverb'), ('맛있오요', 'Adjective'), ('맛집', 'Noun'), ('항상', 'Noun'), ('사람', 'Noun'), ('많아서', 'Adjective'), ('못', 'Noun'), ('가봤었는데', 'Verb'), ('낮', 'Noun'), ('시간', 'Noun'), ('가니까', 'Verb'), ('괜찮더라', 'Adjective'), ('구', 'Noun'), ('요', 'Noun'), ('곱창', 'Noun'), ('너무', 'Adverb'), ('먹고', 'Verb'), ('싶어서', 'Verb'), ('모듬', 'Noun'), ('먹었는데', 'Verb'), ('재료', 'Noun'), ('신선하고', 'Adjective'), ('곱', 'Noun'), ('꽉', 'Noun'), ('차', 'Noun'), ('있고', 'Adjective'), ('곱창', 'Noun'), ('전골', 'Noun'), ('존', 'Noun'), ('맛일', 'Noun'), ('각', 'Noun'), ('조만간', 'Noun'), ('곱창', 'Noun'), ('전골', 'Noun'), ('먹으러', 'Verb'), ('또', 'Noun'), ('가려', 'Verb'), ('구요', 'Eomi')]"
장다리곱창,서울 강남구 압구정로46길 5-14 지상1층,,,964,,,잡내 하나 없이 맛나게 먹었어요. 보통 잘못 먹으면 냄새가 나서 못먹는 편인데 여긴 찐 맛집이네요. 함께 구워진 야채들도 완전 맛나서 하나도 안남기고 다 먹어버렸어요.ㅋㅋ 찌개도 넘 맛나고 사람많은데 이유가 있었네요. 다음에는 대창도 먹어봐야겠어요.,,,잡내 하나 없이 맛 나게 먹었어요. 보통 잘못 먹으면 냄새가 나서 못 먹는 편인데 여긴 찐 맛집이네요. 함께 구워진 야채들도 완전 맛나서 하나도 안 남기고 다 먹어버렸어요. ㅋㅋ 찌개도 넘 맛나고 사람 많은데 이유가 있었네요. 다음에는 대창도 먹어봐야겠어요.,"[('잡내', 'Verb'), ('하나', 'Noun'), ('없이', 'Adverb'), ('맛', 'Noun'), ('나게', 'Verb'), ('먹었어요', 'Verb'), ('보통', 'Noun'), ('잘못', 'Noun'), ('먹으면', 'Verb'), ('냄새', 'Noun'), ('나서', 'Verb'), ('못', 'Noun'), ('먹는', 'Verb'), ('편', 'Noun'), ('여긴', 'Verb'), ('찐', 'Verb'), ('맛집', 'Noun'), ('요', 'Noun'), ('함께', 'Adverb'), ('구워진', 'Verb'), ('야채', 'Noun'), ('들', 'Suffix'), ('완전', 'Noun'), ('맛', 'Noun'), ('나서', 'Verb'), ('하나', 'Noun'), ('안', 'Noun'), ('남기고', 'Verb'), ('다', 'Adverb'), ('먹어', 'Verb'), ('버렸어요', 'Verb'), ('찌개', 'Noun'), ('넘', 'Verb'), ('맛', 'Noun'), ('나고', 'Verb'), ('사람', 'Noun'), ('많은데', 'Adjective'), ('이유', 'Noun'), ('있었네요', 'Adjective'), ('다음', 'Noun'), ('대창', 'Noun'), ('먹어', 'Verb'), ('봐야겠어요', 'Verb')]"
